Tiempo,CPU,RAM,Temp,Corriente (mA)
241,38.8,49.6,60.861,512.0121951219512
242,34.7,49.6,60.861,484.2073170731707
242,36.0,49.2,59.887,531.4939024390244
243,29.3,49.2,59.887,471.3109756097561
243,29.9,49.2,59.887,473.9634146341463
244,3.0,49.2,59.4,547.8658536585366
244,56.6,49.8,60.374,401.3414634146342
245,45.5,49.3,61.348,482.7439024390244
245,35.7,49.3,59.4,485.2134146341464
246,40.4,49.4,60.861,450.640243902439
246,41.4,49.7,61.348,491.3414634146341
247,34.3,49.7,60.861,445.0609756097561
247,37.6,49.7,62.322,494.6341463414634
248,34.3,49.4,60.861,474.2378048780488
248,36.0,49.4,60.374,496.3719512195122
249,15.9,49.4,60.374,472.5914634146342
249,35.0,49.7,60.861,471.5853658536585
250,48.5,49.3,59.887,501.0365853658536
250,39.2,49.3,59.887,525.0
251,39.1,49.3,60.374,473.6890243902439
251,42.4,49.6,61.348,497.9268292682927
252,37.2,49.6,60.861,435.1829268292683
252,37.6,49.6,60.374,475.42682926829264
253,48.2,49.0,59.887,449.6341463414634
253,44.0,49.6,60.374,452.3780487804878
254,50.8,49.1,61.348,512.1036585365854
254,40.4,49.2,60.374,483.5670731707317
255,38.2,49.2,60.374,466.4634146341464
255,41.4,49.5,61.348,467.8353658536585
256,34.5,49.5,59.4,539.5426829268292
256,36.2,49.5,60.861,486.6768292682927
257,30.3,49.5,59.887,458.6890243902439
257,10.3,49.5,59.887,388.8109756097561
258,55.8,49.9,60.861,503.23170731707313
258,43.7,49.1,60.861,458.0487804878049
259,36.8,49.1,60.374,461.1585365853659
259,43.7,49.6,60.861,461.25
260,39.6,49.6,59.4,476.4329268292683
260,37.2,49.6,60.374,473.140243902439
261,32.5,49.1,59.4,507.8963414634147
261,13.9,49.6,58.913,376.0975609756098
262,52.3,49.8,58.913,495.82317073170736
262,43.9,49.5,58.913,463.2621951219512
263,33.5,49.5,60.861,477.1646341463415
263,41.8,49.6,60.374,460.9756097560976
264,38.9,49.6,59.4,512.3780487804878
264,36.0,49.6,60.374,466.5548780487805
265,31.8,49.0,59.4,507.5304878048781
265,12.8,49.6,59.887,405.0
266,59.8,50.1,60.374,511.4634146341464
266,42.3,49.5,61.835,492.5304878048781
267,35.0,49.5,61.348,489.2378048780488
267,41.6,49.7,61.348,466.0975609756098
268,39.4,49.8,60.374,462.2560975609756
268,35.4,49.8,60.861,473.5060975609756
269,34.8,49.2,60.861,466.7378048780488
269,10.5,49.2,60.374,412.5
270,67.7,49.4,61.835,505.70121951219517
270,73.7,49.8,61.835,501.9512195121951
271,64.9,50.3,62.809,523.1707317073171
271,72.4,50.4,60.374,549.7865853658536
272,52.5,50.6,62.322,515.670731707317
272,42.1,50.6,62.322,526.9207317073171
273,38.1,50.6,62.322,498.9329268292683
273,26.1,49.9,60.374,499.2987804878049
274,23.1,50.7,61.348,403.0792682926829
274,68.0,50.8,61.835,500.1219512195122
275,62.8,50.0,61.348,515.030487804878
275,47.5,50.0,61.348,515.030487804878
276,66.5,50.0,62.809,452.4695121951219
276,57.0,50.1,62.809,526.189024390244
277,40.3,50.1,60.861,594.8780487804878
277,42.1,50.1,62.809,486.5853658536585
278,19.9,49.5,60.861,469.2987804878049
278,41.8,50.0,61.835,395.8536585365854
279,78.7,49.6,61.835,612.3475609756097
279,59.6,49.7,61.348,553.6280487804878
280,40.8,49.7,61.348,436.4634146341463
280,65.5,50.3,62.809,470.7621951219512
281,74.9,50.4,61.835,516.0365853658536
281,56.0,50.5,62.322,514.5731707317073
282,39.9,50.5,62.322,482.469512195122
282,11.6,50.1,61.348,469.4817073170732
283,50.0,50.3,61.835,426.859756097561
283,55.2,49.7,63.296,516.3109756097562
284,48.2,49.8,62.322,482.1036585365854
284,48.5,49.8,62.322,510.82317073170736
285,49.2,50.5,61.835,510.640243902439
285,42.7,50.5,61.835,471.4024390243902
286,46.5,50.5,62.322,500.30487804878044
286,30.1,50.2,62.322,488.8719512195122
287,26.4,50.4,62.322,406.5548780487805
287,54.7,49.8,60.861,469.7560975609756
288,55.2,50.1,60.861,478.4451219512195
288,44.9,50.1,61.835,538.5365853658537
289,47.0,50.3,60.861,480.0914634146342
289,55.8,50.3,62.809,510.0914634146342
290,44.2,50.3,63.783,568.079268292683
290,45.5,50.3,61.835,476.7073170731707
291,28.9,49.8,62.809,470.0304878048781
291,51.8,50.3,61.348,402.8048780487805
292,59.0,50.1,61.835,534.2378048780487
293,52.0,50.1,62.322,532.1341463414634
293,48.5,50.1,62.809,443.2317073170732
294,42.5,50.3,63.296,457.6829268292683
294,40.1,50.3,62.809,489.3292682926829
295,36.5,50.3,61.835,481.8292682926829
295,40.8,49.7,62.322,443.8719512195122
296,44.0,49.9,61.835,436.5548780487805
296,62.6,49.9,62.322,496.3719512195122
297,51.0,49.6,62.322,507.4390243902439
297,44.2,49.6,62.809,486.0365853658536
298,62.3,49.8,62.322,528.5670731707318
298,59.2,49.8,61.835,530.579268292683
299,34.4,49.8,62.322,486.5853658536585
299,24.4,49.2,60.374,491.5243902439024
